time,content,splitword
2018-09-20,铁路客运部门依据关于在一定期限内适当限制特定严重失信人乘坐火车推动社会信用体系建设的意见关于限制铁路旅客运输领域严重失信人购买车票的管理办法限制其购票乘坐火车依据治安管理处罚法对其罚款元各司其职没毛病,铁路 客运 部门 期限内 特定 失信 乘坐 火车 推动 社会 信用 体系 建设 意见 铁路 旅客 运输 领域 失信 购买 车票 管理 办法 购票 乘坐 火车 治安管理 处罚法 罚款 各司其职 毛病
2018-09-20,宜家将在中国召回款壁灯共盏已致两名儿童触电日前宜家向上海质量技术监督局备案召回计划因开关盒与电线接触位置可能有外露电线铜丝决定召回年月日至年月日生产的三款壁灯型号中国大陆地区待召回数量盏快看一下你家有没有,宜家 召回 壁灯 共盏 已致 两名 儿童 触电 宜家 上海 质量技术监督局 备案 召回 计划 开关 电线 接触 位置 外露 电线 铜丝 召回 年月日 年月日 生产 三款 壁灯 型号 大陆 地区 召回 数量 你家 有没有
2018-09-20,司机停车礼让岁婆婆霸气摆手你们年轻人忙你先走近日四川乐山一位岁的婆婆拄着拐杖欲通过无信号灯的斑马线这时一小车司机停车礼让并用手势示意婆婆先通过没想到婆婆却摆手大声说你们年轻人忙你先走最后待小车开走后婆婆才慢慢通过马路,司机 停车 礼让 婆婆 霸气 摆手 年轻人 近日 四川 乐山 婆婆 拄着 拐杖 信号灯 斑马线 小车 司机 停车 礼让 并用 手势 示意 婆婆 没想到 婆婆 摆手 大声 年轻人 小车 开走 婆婆 慢慢 马路
2018-09-20,来自未来的黑科技神车新一代碳纤维地铁车辆全球发布当地时间日时在德国举行的柏林国际轨道交通技术展上正式发布新一代碳纤维地铁车辆新一代车辆不仅重量更轻可无人驾驶外车窗还能变身为一个触控显示屏成为能传达各种图文视频信息的魔窗,未来 科技 神车 新一代 碳纤维 地铁 车辆 全球 发布 时间 日时 德国 柏林 国际 轨道交通 技术展 正式 发布 新一代 碳纤维 地铁 车辆 新一代 车辆 重量 更轻 无人驾驶 车窗 身为 触控 显示屏 传达 图文 视频 信息
2018-09-20,这酸爽看完去刷牙了看着就疼的根管治疗具体步骤网友做过一次终生难忘今天全国爱牙日爱护牙齿防患未然,这酸爽 完去 刷牙 看着 根管 治疗 具体步骤 网友 做过 终生 难忘 全国 爱牙日 爱护 牙齿 防患未然
2018-09-20,惊艳农村小伙唯美的圆珠笔画后农村娃圆珠笔画大片技惊四座今年岁的刘凯并非绘画专业出身是山西浮山县诸葛村的一名农家子弟高中毕业后他没有继续求学在外打工两年后他决定静下心来追逐自己的画家梦想,惊艳 农村 小伙 唯美 圆珠笔 画后 农村 圆珠笔 大片 技惊 四座 刘凯 绘画 专业 出身 山西 浮山县 诸葛村 一名 农家子弟 高中毕业 求学 在外 打工 两年 静下心来 追逐 画家 梦想
2018-09-20,岁女孩抽骨髓血救妈妈我的细胞给妈妈她会好起来的日浙江杭州岁的琳琳躺在病床上为自己的妈妈捐献骨髓血个月前妈妈李月夜被查出急性再生障碍性贫血女儿的骨髓血给了她最后的希望祝早日康复,女孩 骨髓 血救 妈妈 细胞 妈妈 浙江 杭州 琳琳 病床 妈妈 捐献 骨髓 血个 妈妈 月夜 查出 急性 再生 障碍性 贫血 女儿 骨髓 希望 早日康复
2018-09-20,这组让人泪目的照片他们不敢让亲人看见察隅位于中缅印交界地带边境情况复杂这里崇山峻岭地势落差大交通不便驻扎在此的驻藏边防某团二营一年有个月在野外执行任务巡逻路上战士们涉冰河攀悬崖翻雪山过沼泽战毒蜂斗蚂蝗用双脚踏遍每一寸边防线转发致敬,这组 人泪 目的 照片 亲人 察隅 位于 缅印 交界 地带 边境 崇山峻岭 地势 落差 交通不便 驻扎 驻藏 边防 某团 二营 一年 有个 野外 执行 巡逻 路上 战士 冰河 悬崖 雪山 沼泽 战毒 蜂斗 蚂蝗 双脚 踏遍 每一寸 边防线
2018-09-20,一路走好高铁院士王梦恕去世享年岁中国工程院院士著名的隧道及地下工程专家王梦恕月日点因病去世享年岁王梦恕长期关注中国高铁发展其因主持参与中国高铁的研发而被誉为高铁院士因敢言被媒体称为中国铁路代言人,一路 高铁 院士 王梦恕 去世 享年 中国工程院 院士 著名 隧道 地下工程 专家 王梦恕 日点 因病 去世 享年 王梦恕 长期 关注 高铁 发展 其因 主持 参与 高铁 研发 被誉为 高铁 院士 敢言 媒体 称为 铁路 代言人
2018-09-20,双脚发麻别大意你可能得病了睡姿不正确蹲厕时间过久等都可能导致双脚发麻事实上经常双脚发麻可能是由颈椎病脉管炎急性格林巴利综合征或是周围神经卡压综合征引起的血脂过高也会导致双脚发麻一旦经常双脚发麻应及时排查以免贻误病情,双脚 发麻 大意 得病 睡姿 正确 时间 久等 导致 双脚 发麻 事实上 双脚 发麻 颈椎病 脉管炎 急性 格林 巴利 综合征 周围神经 卡压 综合征 血脂 过高 导致 双脚 发麻 双脚 发麻 排查 贻误 病情
2018-09-19,考上大学就轻松了大学生合理增负了解一下作业开始查重抄袭全判零分毕业清考取消水课要被淘汰严惩论文代写是不是感觉大学不好混了目前全国许多高校开始严把毕业关考上大学不是终点站更不是保险箱大学四年应该努力的目标转给小伙伴,考上 大学 轻松 大学生 增负 作业 查重 抄袭 全判 零分 毕业 清考 取消 水课 淘汰 严惩 论文 代写 感觉 大学 不好 全国 高校 严把 毕业 考上 大学 终点站 保险箱 大学 四年 努力 目标 转给 小伙伴
2018-09-19,坐高铁去香港总共分几步收好这份购票乘车全攻略月日中秋节前一天香港段将正式通车以后可以坐着高铁去香港买买买了乘高铁去香港总共分几步学生票儿童票怎么购买去香港购物能带多少回来实用出行乘车攻略内地主要车站至香港票价表请收好转需,高铁 香港 总共 几步 这份 购票 乘车 全攻略 中秋节 前一天 香港 正式 通车 高铁 香港 买买 高铁 香港 总共 几步 学生票 儿童票 购买 香港 购物 能带 回来 实用 出行 乘车 攻略 内地 车站 香港 票价表 请收 好转
2018-09-19,熊猫宝宝摆摊卖来得早不如来得巧今天老板刚出摊老板不用摆了全要全要,熊猫 宝宝 摆摊 来得早 来得 老板 出摊 老板 不用 全要 全要
2018-09-19,国务院关税税则委对原产于美国约亿美元进口商品实施加征关税对税委会公告号所附对美加征关税商品清单的商品自对其附件所列个税目商品附件所列个税目商品加征的关税对其附件所列个税目商品附件所列个税目商品加征的关税,国务院 关税 税则 委对 原产 美国 亿美元 进口商品 实施 加征 关税 对税 委会 公告 加征 关税 商品 清单 商品 自对 附件 所列个 税目 商品 附件 所列个 税目 商品 加征 关税 附件 所列个 税目 商品 附件 所列个 税目 商品 加征 关税
2018-09-19,说好的一起天长地久却想不到海未枯石已烂深圳大梅沙海边的天长地久石经台风山竹验证后图片来源戴亦一,说好 天长地久 想不到 海未 枯石 已烂 深圳 大梅沙 海边 天长地久 石经 台风 山竹 验证 图片 来源
2018-09-19,网友鲁车主你就那么着急吗日下午山东菏泽一学校门口天正下着雨一辆白色小轿车在此路过驾驶人不但没有礼让过往学生反而硬是用车头抵着孩子们的腿生生蹭出了一条路据驾驶人已被依法传唤交警对其依法处以元罚款记分的处罚,网友 车主 着急 下午 山东 菏泽 学校 门口 天正 下着雨 一辆 白色 小轿车 路过 驾驶 礼让 过往 学生 硬是 车头 抵着 孩子 生生 一条 路据 驾驶 依法 传唤 交警 依法 处以 罚款 记分 处罚
2018-09-19,说得真好给你一朵鲜艳的小红花,一朵 鲜艳 小红花
2018-09-19,还记得吗年月日晚上时鸟巢上演精彩绝伦史诗级盛大的开幕式中国惊艳世界五星红旗升起的那一刻多少人热泪盈眶年北京冬奥开闭幕式均在鸟巢举行你期待吗,记得 年月日 晚上 鸟巢 上演 精彩绝伦 史诗 盛大 开幕式 惊艳 世界 五星红旗 升起 那一刻 热泪盈眶 北京 冬奥 闭幕式 鸟巢 期待
2018-09-19,盲人过马路被公交车吓得后退司机停车搀扶月日济南路公交车驶入站台正好一位盲人准备过马路听有车驶来又退了回去司机张宁见状立即下车将盲人搀扶过马路然后一溜小跑回到车上跟乘客道歉后继续行驶网友一个人温暖一座城,盲人 马路 公交车 后退 司机 停车 搀扶 济南路 公交车 驶入 站台 正好 盲人 马路 有车 驶来 回去 司机 张宁 见状 下车 盲人 搀扶 马路 一溜 小跑 回到 车上 乘客 道歉 行驶 网友 温暖 一座
2018-09-19,你的家乡在哪里那里的美景美食美好的故事请你告诉我,家乡 美景 美食 美好 故事 告诉
2018-09-19,理想千杯不醉现实你就是不能喝酒的那种基因别苦撑喝酒为什么上脸医生表示理论上讲一喝酒就脸红的人身体容易受到损伤脸越喝越白的人更要注意若是不能喝酒的那种基因千万别苦撑吓得本团脸色发青,理想 千杯不醉 现实 喝酒 那种 基因 别苦 喝酒 医生 理论 喝酒 脸红 身体 损伤 脸越 越白 喝酒 那种 基因 千万别 苦撑 本团 脸色 发青
2018-09-19,电视突然黑屏别担心是日凌来了月日至月日用于我国广播电视节目传输的卫星将进入日凌期当日凌发生时收看电视节目有可能出现黑屏图像不清雪花等信号不良现象持续时间最长为分钟最短为分钟所以要做个坚定的唯物主义者,电视 黑屏 担心 日凌来 用于 我国 广播 电视节目 传输 卫星 日凌期 当日 发生 收看 电视节目 黑屏 图像 不清 雪花 信号 不良现象 持续时间 最长 分钟 最短 分钟 坚定 唯物主义者
2018-09-19,小学暑假作业挑战天不生气全班仅一家成功近日湖北武汉一小学三年级暑假作业走红学生和家长一起完成天不生气挑战仅一个家庭成功据统计家长生气超成因为作业家长生气比例比孩子高老师表示初衷是让双方意识到家庭环境对孩子情绪管理的重要性,小学 暑假作业 挑战 生气 全班 一家 成功 近日 湖北 武汉 小学 三年级 暑假作业 走红 学生 家长 生气 挑战 家庭 成功 据统计 家长 生气 超成 作业 家长 生气 比例 孩子 老师 初衷 意识 家庭环境 孩子 情绪 管理 重要性
2018-09-19,注意冰皮月饼更易被微生物污染抽检霉菌最高超标倍日前江苏省食药监局抽检批次月饼不合格批次均为冰皮月饼霉菌最高超标倍因冰皮月饼制作工艺特殊比传统月饼更易被微生物污染提醒买月饼尽量去正规渠道自制月饼请谨慎购买你最爱什么口味,冰皮 月饼 更易 微生物 污染 抽检 霉菌 超标 江苏省 药监局 抽检 批次 月饼 合格 批次 冰皮 月饼 霉菌 超标 因冰皮 月饼 制作 工艺 传统 月饼 更易 微生物 污染 提醒 月饼 正规渠道 自制 月饼 谨慎 购买 口味
2018-09-19,小学生神吐槽公交拥挤当成航母来载客日四川泸州一名小学生吐槽公交拥挤的作文在当地朋友圈热传生动比喻让人忍俊不禁明明是公交却当成航空母舰来载客如果我们是一颗颗菜籽都会被你挤出油来交通局给小朋友的回信也让人眼前一亮,小学生 神吐槽 公交 拥挤 当成 航母 载客 四川 泸州 一名 小学生 吐槽 公交 拥挤 作文 朋友圈 热传 生动 比喻 忍俊不禁 明明 公交 当成 航空母舰 载客 一颗颗 菜籽 挤出 油来 交通局 小朋友 回信 眼前一亮
2018-09-19,经典回顾聂卫平中国年轻人应该有一股气我落后没关系我有一股赶上的气年不行年年不行年年不行年中国人干事不干则已一干就要走在前头这是一段中央电视台的资料现在读来依旧霸气十足戳送给正在奋斗的你素材来源站主珂,经典 回顾 聂卫平 年轻人 一股 落后 没关系 一股 赶上 气年 不行 不行 不行 干事 不干 一干 前头 这是 一段 中央电视台 资料 依旧 霸气 十足 送给 奋斗 素材 来源 主珂
2018-09-19,这次是霸座女今天上午永州深圳北列车上一女乘客再现霸座行为该乘客车票标注的座位是靠过道她却执意坐在靠窗的位置乘警与其反复沟通但她就是不肯让出座位并称谁说这个位置不是我的位置上写了我不能坐吗目前铁路部门已展开调查,霸座 今天上午 永州 深圳 列车 一女 乘客 再现 霸座 乘客 车票 标注 座位 执意 坐在 靠窗 位置 乘警 反复 沟通 不肯 让出 座位 并称 位置 位置 铁路 部门 展开 调查
2018-09-18,当年沦陷区百姓流传的歌谣九一八亲历者王汝芬老人至今仍记得当年歌谣房子烧了东西没了我们的爹妈兄弟谁杀了我们的姐妹谁抢去了可恨的日本鬼说打咱们就打轧棍轧吹风吹抗战到底不变卦简短的歌谣读来却字字锥心,当年 沦陷区 百姓 流传 歌谣 九一八 亲历者 王汝芬 老人 记得 当年 歌谣 房子 东西 爹妈 兄弟 姐妹 可恨 日本 轧棍 吹风 抗战 变卦 简短 歌谣 读来 字字 锥心
2018-09-18,此刻转发铭记九一八事变爆发周年年的今天爆发这是日军企图武力征服中国的开端年艰苦卓绝的抗日战争中国万军民伤亡老人妇女婴儿惨遭屠杀今天无论你在哪让我们铭记历史自强不息,此刻 铭记 九一八事变 爆发 周年 爆发 这是 日军 武力 征服 开端 艰苦卓绝 抗日战争 军民 伤亡 老人 妇女 婴儿 惨遭 屠杀 铭记 历史 自强不息
